source,target,status
https://manual.aturnos.com/documentation/2-3-como-asignar-vacaciones-y-absentismos/como-consultar-el-saldo-de-vacaciones-de-los-empleados/,/manual/planificacion/guia-de-tui/,301
https://manual.aturnos.com/documentation/2-3-como-asignar-vacaciones-y-absentismos/como-ver-todas-las-peticiones-y-vacaciones-de-todas-las-personas-que-gestiono/,/manual/planificacion/guia-de-tui/,301
https://manual.aturnos.com/documentation/2-3-como-asignar-vacaciones-y-absentismos/como-ver-y-asignar-vacaciones-del-2019/,/manual/planificacion/guia-de-tui/,301
https://manual.aturnos.com/documentation/2-3-como-asignar-vacaciones-y-absentismos/como-visualizar-las-vacaciones-aplicadas-de-mi-equipo/,/manual/planificacion/guia-de-tui/,301
https://manual.aturnos.com/documentation/2-3-como-asignar-vacaciones-y-absentismos/modificar-vacaciones-por-turno/,/manual/planificacion/guia-de-tui/,301
https://manual.aturnos.com/documentation/2-activar-la-integracion-de-exportacion-de-fichajes-desde-aturnos/,/manual/integraciones-y-api/integracion-con-personio/,301
https://manual.aturnos.com/documentation/2-activar-la-integracion-de-importacion-de-ausencias-desde-aturnos/,/manual/integraciones-y-api/integracion-con-personio/,301
https://manual.aturnos.com/documentation/2-cambio-por-libre-dejando-a-deber/,/manual/peticiones-y-cambios/cambios-de-turno/,301
https://manual.aturnos.com/documentation/2-configuracion-general-de-la-exportacion-a-nominas/,/manual/costes-y-nominas/guia-exportacion-nominas/,301
https://manual.aturnos.com/documentation/2-fases-de-la-implantacion/,/manual/gestion-de-personal/gestion-de-proyectos/,301
https://manual.aturnos.com/documentation/2-fases-de-la-implantacion/2-1-reunion-de-inicio-start-up/,/manual/gestion-de-personal/gestion-de-proyectos/,301
https://manual.aturnos.com/documentation/2-fases-de-la-implantacion/2-2-maestro-de-empleados/,/manual/gestion-de-personal/gestion-de-proyectos/,301
https://manual.aturnos.com/documentation/2-fases-de-la-implantacion/formacion-de-superusuarios-jefes-de-proyecto/,/manual/gestion-de-personal/gestion-de-proyectos/,301
https://manual.aturnos.com/documentation/2-fases-de-la-implantacion/formacion-en-la-herramienta-de-planificacion-operativa-diaria/,/manual/gestion-de-personal/gestion-de-proyectos/,301
https://manual.aturnos.com/documentation/2-fases-de-la-implantacion/planificacion-de-trabajadores-de-los-equipos-piloto/,/manual/gestion-de-personal/gestion-de-proyectos/,301
https://manual.aturnos.com/documentation/2-fases-de-la-implantacion/pruebas-funcionales-de-planificacion-y-operativa-diaria-de-equipos-piloto/,/manual/gestion-de-personal/gestion-de-proyectos/,301
https://manual.aturnos.com/documentation/2-fases-de-la-implantacion/revision-de-requerimientos-y-necesidades-de-planificacion/,/manual/gestion-de-personal/gestion-de-proyectos/,301
https://manual.aturnos.com/documentation/2-fases-de-la-implantacion/validacion-de-la-implantacion/,/manual/gestion-de-personal/gestion-de-proyectos/,301
https://manual.aturnos.com/documentation/2-how-to-manage-requests-annual-leaves-and-abscences/,/manual/general/guide-tui/,301
https://manual.aturnos.com/documentation/2-how-to-manage-requests-annual-leaves-and-abscences/change-annual-leave-to-shift/,/manual/general/guide-tui/,301
https://manual.aturnos.com/documentation/2-how-to-manage-requests-annual-leaves-and-abscences/how-to-accept-or-refuse-requests/,/manual/general/guide-tui/,301
https://manual.aturnos.com/documentation/2-how-to-manage-requests-annual-leaves-and-abscences/how-to-cancel-annual-leaves-accepted-before/,/manual/general/guide-tui/,301
https://manual.aturnos.com/documentation/2-how-to-manage-requests-annual-leaves-and-abscences/how-to-check-the-balance-of-annual-leaves/,/manual/general/guide-tui/,301
https://manual.aturnos.com/documentation/2-how-to-manage-requests-annual-leaves-and-abscences/how-to-see-and-assign-2019-annual-leaves/,/manual/general/guide-tui/,301
https://manual.aturnos.com/documentation/2-how-to-manage-requests-annual-leaves-and-abscences/how-to-see-anual-leaves-applied-to-my-team/,/manual/general/guide-tui/,301
https://manual.aturnos.com/documentation/2-how-to-manage-requests-annual-leaves-and-abscences/how-to-see-pending-requests-annual-leaves-and-abscences/,/manual/general/guide-tui/,301
https://manual.aturnos.com/documentation/2-planificacion/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-ajustar-las-horas-desde-el-perfil-del-trabajador/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-ajustar-manualmente-las-vacaciones-de-un-trabajador/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-ajustar-saldos-de-vacaciones-pendientes-de-un-ano-al-siguiente/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-anadir-ajustes-manuales-de-saldos-de-horas-y-vacaciones-si-no-existe-planificacion-en-el-ano-anterior/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-aplicar-un-patron-de-turnos-a-partir-de-un-dia-en-concreto-y-desde-un-indice-determinado-del-patron/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-aplicar-un-patron-la-funcion-del-escalonado/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-borrar-el-cuadrante-de-uno-o-varios-trabajadores/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-borrar-turnos-v-de-vacaciones-de-la-planificacion/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-cambiar-la-localizacion-en-los-turnos-de-un-trabajador-varios-dias-a-la-vez/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-cerrar-cuadrante-a-un-equipo/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-configurar-el-absentismo-del-permiso-parental-de-8-semanas/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-configurar-las-vacaciones-por-horas-en-el-equipo/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-copiar-la-planificacion-de-un-trabajador-que-va-a-ser-sustituido/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-crear-festivos-que-afectan-a-una-localizacion/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-crear-un-nuevo-puesto-de-atencion/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-creo-los-turnos-de-trabajo/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-deshacer-o-borrar-vacaciones-planificadas-en-el-cuadrante/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-exportar-descargar-el-cuadrante-de-vacaciones-para-poderlo-imprimir/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-exportar-la-planificacion-de-los-cuadrantes-de-los-trabajadores/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-extender-la-planificacion-a-los-trabajadores/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-finiquitar-o-ajustar-las-vacaciones-de-un-trabajador-que-finaliza-su-contrato/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-funciona-la-fecha-fin-del-periodo-vacacional/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-hacer-ajustes-de-horas-para-cerrar-el-saldo-anual/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-modificar-masivamente-la-fecha-fin-del-periodo-vacacional/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-planificar-anadiendo-turnos-desde-el-cuadrante/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-planificar-en-aturnos-copiando-la-planificacion-desde-un-excel/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-planificar-los-turnos-de-propuesta-de-vacaciones-pdv/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-planificar-los-turnos-de-propuesta-de-vacaciones-pdv/opcion-a-peticiones-de-turno/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-planificar-los-turnos-de-propuesta-de-vacaciones-pdv/opcion-b-patrones-de-turno/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-planifico-mi-cuadrante-de-turnos-2/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-puedo-exportar-el-cuadrante-anual-de-todos-mis-trabajadores/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-realizar-una-peticion-de-periodos-de-vacaciones-y-como-gestionar-la-peticion-periodos-de-vacaciones/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-registrar-un-comentarios-en-el-cuadrante-de-turnos/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-saber-cuantos-dias-de-libre-disposicion-le-quedan-disponible-a-un-trabajador-en-un-ano/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-se-planifican-en-el-cuadrante-las-vacaciones-naturales-vacaciones-laborables/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-trasladar-la-planificacion-de-un-equipo-de-trabajo-a-otro/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-trasladar-saldo-de-vacaciones-al-ano-siguiente/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/como-ver-los-turnos-de-dos-equipos-y-distintas-localizaciones-en-una-sola-pantalla/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/por-que-no-se-estan-teniendo-en-cuenta-las-restricciones-al-aplicar-patron/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/preguntas-frecuentes-sobre-las-restricciones/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/preguntas-frecuentes-sobre-las-restricciones/como-anadir-una-restriccion/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/preguntas-frecuentes-sobre-las-restricciones/como-comprobar-las-restricciones-a-nivel-de-trabajador/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/preguntas-frecuentes-sobre-las-restricciones/como-comprobar-las-restricciones/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/que-es-la-calculadora-de-turnos-y-como-se-usa/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/que-es-un-patron-de-turnos/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/que-ocurre-si-se-aceptan-peticiones-de-vacaciones-tipo-laboral-y-no-existe-planificacion-en-el-cuadrante/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-planificacion/que-son-las-horas-de-vacaciones-pendientes/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/2-preguntas-control-de-presencia/,/manual/gestion-de-personal/guia-de-usuario/,301
https://manual.aturnos.com/documentation/2-preguntas-control-de-presencia/como-realizo-una-peticion-de-marcaje/,/manual/gestion-de-personal/guia-de-usuario/,301
https://manual.aturnos.com/documentation/2-preguntas-control-de-presencia/como-solicitar-una-modificacion-de-fichajes-para-cambiar-la-entrada-por-una-salida-y-viceversa/,/manual/gestion-de-personal/guia-de-usuario/,301
https://manual.aturnos.com/documentation/2-preguntas-control-de-presencia/como-solicitar-una-modificacion-de-fichajes-para-eliminar-un-fichaje-incorrecto/,/manual/gestion-de-personal/guia-de-usuario/,301
https://manual.aturnos.com/documentation/2-preguntas-control-de-presencia/como-solicitar-una-peticion-para-la-modificacion-de-fichajes-registrados-en-el-control-horario/,/manual/gestion-de-personal/guia-de-usuario/,301
https://manual.aturnos.com/documentation/2-vacaciones-y-permisos-absentismos/,/manual/planificacion/como-empezar-en-aturnos/,301
https://manual.aturnos.com/documentation/2-vacaciones-y-permisos-absentismos/2-1-configurar-las-vacaciones/,/manual/planificacion/como-empezar-en-aturnos/,301
https://manual.aturnos.com/documentation/2-vacaciones-y-permisos-absentismos/2-3-como-asignar-vacaciones-y-absentismos/,/manual/planificacion/como-empezar-en-aturnos/,301
https://manual.aturnos.com/documentation/2-vacaciones-y-permisos-absentismos/2-3-configurar-los-absentismos/,/manual/planificacion/como-empezar-en-aturnos/,301
https://manual.aturnos.com/documentation/3-cambio-por-libre-devolviendo-el-cambio/,/manual/peticiones-y-cambios/cambios-de-turno/,301
https://manual.aturnos.com/documentation/3-el-cuadrante/,/manual/planificacion/como-empezar-en-aturnos/,301
https://manual.aturnos.com/documentation/3-el-cuadrante/3-1-partes-y-funcionamiento-del-cuadrante/,/manual/planificacion/como-empezar-en-aturnos/,301
https://manual.aturnos.com/documentation/3-el-cuadrante/3-2-consejos-para-planificar-desde-el-cuadrante/,/manual/planificacion/como-empezar-en-aturnos/,301
https://manual.aturnos.com/documentation/3-el-cuadrante/3-3-copiar-pegar-planificacion-de-excel-al-cuadrante/,/manual/planificacion/como-empezar-en-aturnos/,301
https://manual.aturnos.com/documentation/3-fin-de-fase-de-implantacion/,/manual/gestion-de-personal/gestion-de-proyectos/,301
https://manual.aturnos.com/documentation/3-gestion-diaria/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/3-gestion-diaria/como-afecta-la-aplicacion-de-un-periodo-de-absentismo-por-excedencia-suspension-a-las-horas-contrato-y-vacaciones-de-un-trabajador/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/3-gestion-diaria/como-anadir-periodos-de-absentismos/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/3-gestion-diaria/como-borrar-periodos-de-absentismos/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/3-gestion-diaria/como-cerrar-el-cuadrante-de-solo-un-trabajador/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/3-gestion-diaria/como-crear-una-bolsa-para-compensar-la-horas-exceso-y-defecto-de-jornada/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/3-gestion-diaria/como-gestionar-los-absentismos-de-trabajo/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/3-gestion-diaria/como-hacer-cambios-de-turnos-de-los-trabajadores/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/3-gestion-diaria/como-informar-de-un-periodo-de-excedencia-a-un-trabajador/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/3-gestion-diaria/como-puedo-deshacer-unas-vacaciones-ya-aprobadas/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/3-gestion-diaria/como-puedo-gestionar-las-peticiones-de-absentismos-turnos-horas-y-jornadas-libres/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/3-gestion-diaria/como-puedo-gestionar-las-vacaciones/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/3-gestion-diaria/como-realizar-traslado-y-ajustes-de-vacaciones-de-un-ano-a-otro/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/3-gestion-diaria/donde-puedo-revisar-el-saldo-de-horas-de-mis-trabajadores/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/3-gestion-diaria/he-creado-un-nuevo-periodo-de-contrato-por-error-como-lo-elimino/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/3-planificacion/,/manual/gestion-de-personal/preguntas-frecuentes-del-trabajador/,301
https://manual.aturnos.com/documentation/3-planificacion/como-apuntarse-a-un-turno-ofertado/,/manual/gestion-de-personal/preguntas-frecuentes-del-trabajador/,301
https://manual.aturnos.com/documentation/3-planificacion/como-puedo-cambiar-de-turno-con-un-companero/,/manual/gestion-de-personal/preguntas-frecuentes-del-trabajador/,301
https://manual.aturnos.com/documentation/3-planificacion/como-puedo-pedir-vacaciones-permisos-absentismos-turnos-horas-o-jornadas-libres/,/manual/gestion-de-personal/preguntas-frecuentes-del-trabajador/,301
https://manual.aturnos.com/documentation/3-planificacion/como-ver-mi-cuadrante-anual-con-todos-los-turnos-cuando-he-estado-en-varios-equipos-en-un-ano/,/manual/gestion-de-personal/preguntas-frecuentes-del-trabajador/,301
https://manual.aturnos.com/documentation/3-planificacion/por-que-no-me-aparece-la-opcion-de-cambio-de-turno-con-otro-companero/,/manual/gestion-de-personal/preguntas-frecuentes-del-trabajador/,301
https://manual.aturnos.com/documentation/3-preguntas-app/,/manual/gestion-de-personal/guia-de-usuario/,301
https://manual.aturnos.com/documentation/3-preguntas-app/como-accedo-a-los-diferentes-menus-de-la-ultima-actualizacion-de-la-app/,/manual/gestion-de-personal/guia-de-usuario/,301
https://manual.aturnos.com/documentation/3-preguntas-app/como-descargar-documentos-desde-la-app/,/manual/gestion-de-personal/guia-de-usuario/,301
https://manual.aturnos.com/documentation/3-preguntas-app/como-recuperar-contrasena-desde-la-app/,/manual/gestion-de-personal/guia-de-usuario/,301
https://manual.aturnos.com/documentation/3-preguntas-app/como-ver-mis-marcajes-realizados-en-el-control-de-presencia-en-la-app/,/manual/gestion-de-personal/guia-de-usuario/,301
https://manual.aturnos.com/documentation/3-preguntas-app/se-me-ha-olvidado-fichar-como-hacer-una-peticion-de-marcajes-por-el-movil/,/manual/gestion-de-personal/guia-de-usuario/,301
https://manual.aturnos.com/documentation/3-proceso-de-exportacion-a-nominas/,/manual/costes-y-nominas/guia-exportacion-nominas/,301
https://manual.aturnos.com/documentation/3-time-and-attendance-settings-and-management/,/manual/general/guide-tui/,301
https://manual.aturnos.com/documentation/3-time-and-attendance-settings-and-management/how-to-create-locations/,/manual/general/guide-tui/,301
https://manual.aturnos.com/documentation/3-time-and-attendance-settings-and-management/how-to-manage-checkins-outs/,/manual/general/guide-tui/,301
https://manual.aturnos.com/documentation/3-time-and-attendance-settings-and-management/how-to-see-the-origin-of-ckeckins-outs/,/manual/general/guide-tui/,301
https://manual.aturnos.com/documentation/3-time-and-attendance-settings-and-management/how-to-see-time-planned-vs-worked/,/manual/general/guide-tui/,301
https://manual.aturnos.com/documentation/4-control-de-presencia-2/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/4-control-de-presencia-2/balance-de-las-horas-computadas-y-presenciales-horas-de-contrato/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/4-control-de-presencia-2/como-configurar-fichaje-por-geolocalizacion/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/4-control-de-presencia-2/como-configurar-peticiones-de-fichajes-auto-aprobables/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/4-control-de-presencia-2/como-configuro-el-fichaje-por-ip-privada/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/4-control-de-presencia-2/como-configuro-mis-sistemas-biometricos/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/4-control-de-presencia-2/como-crear-tipos-de-marcaje/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/4-control-de-presencia-2/como-descargar-el-informe-de-control-de-presencia-de-mas-de-un-equipo/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/4-control-de-presencia-2/como-gestiono-el-control-de-presencia/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/4-control-de-presencia-2/como-puedo-anadir-un-nuevo-usuario-en-el-fichaje-de-los-dispositivos-biostar2/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/4-control-de-presencia-2/como-saber-que-trabajadores-fichan-dentro-de-su-planificacion-de-turnos/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/4-control-de-presencia-2/como-saber-que-trabajadores-tienen-tarjeta-asignada-para-fichar-en-biostar/,/manual/gestion-de-personal/preguntas-frecuentes-mediamarkt/,301
https://manual.aturnos.com/documentation/4-control-de-presencia-2/configurar-el-control-de-presencia-para-fichar-en-remoto/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/4-control-de-presencia-2/no-se-han-registrado-los-fichajes-en-aturnos-como-comprobar-los-fichajes-en-biostar/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/4-control-de-presencia-2/por-que-cuando-se-ficha-entrada-se-marca-como-salida-y-viceversa/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/4-control-de-presencia-2/por-que-no-aparece-el-boton-de-fichaje/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/4-control-de-presencia-2/que-es-el-fichaje-por-dispositivo/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/4-control-de-presencia/,/manual/planificacion/como-empezar-en-aturnos/,301
https://manual.aturnos.com/documentation/4-control-de-presencia/4-1-configuracion/,/manual/planificacion/como-empezar-en-aturnos/,301
https://manual.aturnos.com/documentation/4-control-de-presencia/4-2-elegir-sistema-para-fichar/,/manual/planificacion/como-empezar-en-aturnos/,301
https://manual.aturnos.com/documentation/4-control-de-presencia/4-3-gestionar-y-ajustar-los-marcajes/,/manual/planificacion/como-empezar-en-aturnos/,301
https://manual.aturnos.com/documentation/4-control-de-presencia/4-5-que-ocurre-si-tengo-muchos-usuarios-en-el-equipo/,/manual/planificacion/como-empezar-en-aturnos/,301
https://manual.aturnos.com/documentation/4-control-de-presencia/4-6-como-puedo-saber-el-punto-exacto-desde-el-cual-ha-fichado-el-usuario/,/manual/planificacion/como-empezar-en-aturnos/,301
https://manual.aturnos.com/documentation/4-control-de-presencia/como-configurar-el-control-de-presencia-para-fichar-en-remoto/,/manual/planificacion/como-empezar-en-aturnos/,301
https://manual.aturnos.com/documentation/4-doblaje-de-turno/,/manual/peticiones-y-cambios/cambios-de-turno/,301
https://manual.aturnos.com/documentation/4-plan-de-formacion-para-la-implantacion/,/manual/gestion-de-personal/gestion-de-proyectos/,301
https://manual.aturnos.com/documentation/4-plan-de-formacion-para-la-implantacion/4-1-formacion-de-parametrizacion/,/manual/gestion-de-personal/gestion-de-proyectos/,301
https://manual.aturnos.com/documentation/4-plan-de-formacion-para-la-implantacion/4-2-formacion-de-planificacion/,/manual/gestion-de-personal/gestion-de-proyectos/,301
https://manual.aturnos.com/documentation/4-plan-de-formacion-para-la-implantacion/4-3-formacion-de-operativa-y-planificaciones-diarias/,/manual/gestion-de-personal/gestion-de-proyectos/,301
https://manual.aturnos.com/documentation/4-plan-de-formacion-para-la-implantacion/4-4-formacion-de-rrhh/,/manual/gestion-de-personal/gestion-de-proyectos/,301
https://manual.aturnos.com/documentation/4-plan-de-formacion-para-la-implantacion/5-planificacion-automatica/,/manual/gestion-de-personal/gestion-de-proyectos/,301
https://manual.aturnos.com/documentation/4-plan-de-formacion-para-la-implantacion/6-control-horario/,/manual/gestion-de-personal/gestion-de-proyectos/,301
https://manual.aturnos.com/documentation/4-plan-de-formacion-para-la-implantacion/7-que-es-y-por-que-recomendamos-identificar-un-key-user/,/manual/gestion-de-personal/gestion-de-proyectos/,301
https://manual.aturnos.com/documentation/4-preguntas-gestion-diaria/,/manual/gestion-de-personal/guia-de-usuario/,301
https://manual.aturnos.com/documentation/4-preguntas-gestion-diaria/como-cambiar-el-detalle-del-cuadrante/,/manual/gestion-de-personal/guia-de-usuario/,301
https://manual.aturnos.com/documentation/4-preguntas-gestion-diaria/como-cambiar-la-vista-del-cuadrante/,/manual/gestion-de-personal/guia-de-usuario/,301
https://manual.aturnos.com/documentation/4-preguntas-gestion-diaria/como-funciona-el-proceso-de-hacer-cambio-para-solicitar-un-cambio-de-turno-con-un-companero/,/manual/gestion-de-personal/guia-de-usuario/,301
https://manual.aturnos.com/documentation/4-tabla-de-cobertura-y-operativa-diaria/,/manual/gestion-de-personal/transporte-y-reparto/,301
https://manual.aturnos.com/documentation/4-tipos-de-conceptos-en-nomina/,/manual/costes-y-nominas/guia-exportacion-nominas/,301
https://manual.aturnos.com/documentation/5-control-de-presencia/,/manual/gestion-de-personal/preguntas-frecuentes-del-trabajador/,301
https://manual.aturnos.com/documentation/5-control-de-presencia/como-puedo-fichar-mi-marcaje-de-inicio-y-fin-de-la-jornada/,/manual/gestion-de-personal/preguntas-frecuentes-del-trabajador/,301
https://manual.aturnos.com/documentation/5-control-de-presencia/donde-puedo-ver-mis-fichajes-de-registro-de-jornada-diaria/,/manual/gestion-de-personal/preguntas-frecuentes-del-trabajador/,301
https://manual.aturnos.com/documentation/5-control-de-presencia/se-me-ha-olvidado-fichar-como-solicito-una-peticion-de-marcaje/,/manual/gestion-de-personal/preguntas-frecuentes-del-trabajador/,301
https://manual.aturnos.com/documentation/5-estadisticas/,/manual/costes-y-nominas/guia-exportacion-nominas/,301
https://manual.aturnos.com/documentation/5-reportes-y-estadisticas/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/5-reportes-y-estadisticas/como-revisar-en-el-registro-las-acciones-que-realizan-los-usuarios-en-aturnos/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
https://manual.aturnos.com/documentation/5-reportes-y-estadisticas/que-valor-indica-y-para-que-sirve-el-status-presencia-horas-contrato/,/manual/control-horario/que-valor-indica-y-para-que-sirve-el-status-presencia-horas-contrato/,301
https://manual.aturnos.com/documentation/5-reportes-y-estadisticas/que-valor-indica-y-para-que-sirve-el-status-presencia-horas-contrato/13142-2/,/manual/gestion-de-personal/preguntas-frecuentes-administradores/,301
